Num,Mark,Date,Year,Month,Run,Sector,Length,Weight,Age,Cohort,Sex,adc,Tag_loss,Fin,Season
292,11078,2009-06-09,2009,6,1,B,210,95.0,2,C07,NA,NA,NA,NA,Spring
293,11132,2009-06-09,2009,6,1,C,147,34.0,1,C08,NA,NA,NA,NA,Spring
294,12117,2009-06-09,2009,6,1,C,244,156.0,4,C05,NA,NA,NA,NA,Spring
295,11092,2009-06-09,2009,6,1,C,210,97.0,2,C07,NA,NA,NA,NA,Spring
296,11165,2009-06-09,2009,6,1,D,283,243.0,3,C06,NA,NA,NA,NA,Spring
297,11094,2009-06-09,2009,6,1,D,216,107.0,2,C07,m,NA,NA,NA,Spring
298,11057,2009-06-09,2009,6,1,D,286,232.0,4,C05,NA,NA,NA,NA,Spring
299,11091,2009-06-09,2009,6,1,D,264,178.0,4,C05,NA,NA,NA,NA,Spring
300,11089,2009-06-09,2009,6,1,D,262,184.0,3,C06,NA,NA,NA,NA,Spring
301,11097,2009-06-09,2009,6,1,E,226,120.0,2,C07,NA,NA,NA,NA,Spring
302,11083,2009-06-09,2009,6,1,E,235,132.0,2,C07,NA,NA,NA,NA,Spring
303,11117,2009-06-09,2009,6,1,2,303,262.0,4,C05,NA,NA,NA,NA,Spring
304,13173,2009-06-09,2009,6,1,2,276,239.0,3,C06,NA,NA,NA,NA,Spring
305,11093,2009-06-09,2009,6,1,2,282,227.0,3,C06,NA,NA,NA,NA,Spring
306,11103,2009-06-09,2009,6,1,2,159,40.0,1,C08,NA,NA,NA,NA,Spring
307,17868,2009-09-14,2009,9,1,1,186,66.0,1,C08,NA,NA,NA,NA,Autumn
308,11096,2009-09-14,2009,9,1,1,297,259.0,3,C06,m,NA,NA,NA,Autumn
309,11091,2009-09-14,2009,9,1,B,272,209.0,4,C05,NA,NA,NA,NA,Autumn
310,17775,2009-09-14,2009,9,1,C,370,540.0,5,C04,m,NA,NA,NA,Autumn
311,11092,2009-09-14,2009,9,1,C,240,145.0,2,C07,NA,NA,NA,NA,Autumn
312,11094,2009-09-14,2009,9,1,D,239,141.0,2,C07,m,NA,NA,NA,Autumn
314,17868,2010-06-22,2010,6,1,1,244,156.0,2,C08,NA,NA,NA,NA,Spring
315,11092,2010-06-22,2010,6,1,B,281,235.0,3,C07,NA,NA,NA,NA,Spring
316,13269,2010-06-22,2010,6,1,C,300,268.0,3,C07,f,NA,NA,NA,Spring
317,11094,2010-06-22,2010,6,1,D,273,218.0,3,C07,NA,NA,NA,NA,Spring
318,17775,2010-06-22,2010,6,1,D,379,598.0,6,C04,m,NA,NA,NA,Spring
319,11094,2010-09-23,2010,9,1,C,292,278.0,3,C07,NA,NA,NA,NA,Autumn
320,13269,2010-09-23,2010,9,1,C,313,318.0,3,C07,NA,NA,NA,NA,Autumn
321,11092,2010-09-23,2010,9,1,C,300,291.0,3,C07,NA,NA,NA,NA,Autumn
322,11688,2011-06-27,2011,6,1,B,159,42.0,1,C10,NA,NA,NA,NA,Spring
323,11631,2011-06-27,2011,6,1,B,190,72.0,1,C10,NA,NA,NA,NA,Spring
324,11688,2011-06-27,2011,6,1,B,162,44.0,1,C10,NA,NA,NA,NA,Spring
325,11679,2011-06-27,2011,6,1,B,181,69.0,1,C10,NA,NA,NA,NA,Spring
326,11092,2011-06-27,2011,6,1,B,321,362.0,4,C07,NA,NA,NA,NA,Spring
327,11670,2011-06-27,2011,6,2,B,181,67.0,1,C10,NA,NA,NA,NA,Spring
328,11674,2011-06-27,2011,6,1,C,181,67.0,1,C10,NA,NA,NA,NA,Spring
329,13269,2011-06-27,2011,6,1,C,338,397.0,4,C07,NA,NA,NA,NA,Spring
330,11696,2011-06-27,2011,6,1,C,162,44.0,1,C10,NA,NA,NA,NA,Spring
331,11678,2011-06-27,2011,6,1,C,186,67.0,1,C10,NA,NA,NA,NA,Spring
332,11672,2011-06-27,2011,6,1,C,163,47.0,1,C10,NA,NA,NA,NA,Spring
333,11671,2011-06-27,2011,6,1,C,141,28.0,1,C10,NA,NA,NA,NA,Spring
334,NA,2011-06-27,2011,6,1,C,52,1.3,0,C11,NA,NA,NA,NA,Spring
335,NA,2011-06-27,2011,6,1,C,53,1.3,0,C11,NA,NA,NA,NA,Spring
336,NA,2011-06-27,2011,6,1,C,54,1.3,0,C11,NA,NA,NA,NA,Spring
337,11677,2011-06-27,2011,6,2,C,182,68.0,1,C10,NA,NA,NA,NA,Spring
338,NA,2011-06-27,2011,6,2,C,50,1.1,0,C11,NA,NA,NA,NA,Spring
339,NA,2011-06-27,2011,6,2,C,53,1.5,0,C11,NA,NA,NA,NA,Spring
340,11698,2011-06-27,2011,6,1,D,189,74.0,1,C10,NA,NA,NA,NA,Spring
341,11693,2011-06-27,2011,6,1,D,179,61.0,1,C10,NA,NA,NA,NA,Spring
342,11661,2011-06-27,2011,6,1,D,163,46.0,1,C10,NA,NA,NA,NA,Spring
343,11690,2011-06-27,2011,6,1,D,157,38.0,1,C10,NA,NA,NA,NA,Spring
344,11676,2011-06-27,2011,6,1,2,408,772.0,6,C05,NA,1,NA,NA,Spring
345,NA,2011-09-07,2011,9,1,A,98,9.9,0,C11,NA,NA,NA,G2231,Autumn
346,NA,2011-09-07,2011,9,1,1,85,6.6,0,C11,NA,NA,NA,G2208,Autumn
347,NA,2011-09-07,2011,9,1,1,99,9.2,0,C11,NA,NA,NA,G1831,Autumn
348,NA,2011-09-07,2011,9,1,B,96,8.6,0,C11,NA,NA,NA,G2167,Autumn
349,NA,2011-09-07,2011,9,1,B,87,6.1,0,C11,NA,NA,NA,G1949,Autumn
350,NA,2011-09-07,2011,9,1,B,109,12.8,0,C11,NA,NA,NA,G2145,Autumn
351,NA,2011-09-07,2011,9,1,B,102,10.6,0,C11,NA,NA,NA,G2222,Autumn
352,NA,2011-09-07,2011,9,1,B,95,8.1,0,C11,NA,NA,NA,G2175,Autumn
353,NA,2011-09-07,2011,9,1,B,96,8.2,0,C11,NA,NA,NA,G1887,Autumn
354,NA,2011-09-07,2011,9,1,B,92,7.6,0,C11,NA,NA,NA,G2092,Autumn
355,NA,2011-09-07,2011,9,1,B,95,8.3,0,C11,NA,NA,NA,G2153,Autumn
356,NA,2011-09-07,2011,9,1,B,92,7.5,0,C11,NA,NA,NA,G2202,Autumn
357,11674,2011-09-07,2011,9,1,C,212,105.0,1,C10,NA,NA,NA,NA,Autumn
358,11631,2011-09-07,2011,9,1,C,218,117.0,1,C10,NA,NA,NA,NA,Autumn
359,NA,2011-09-07,2011,9,1,C,82,4.9,0,C11,NA,NA,NA,G2062,Autumn
360,NA,2011-09-07,2011,9,1,C,86,6.0,0,C11,NA,NA,NA,G2194,Autumn
361,NA,2011-09-07,2011,9,1,C,98,8.8,0,C11,NA,NA,NA,G2091,Autumn
362,NA,2011-09-07,2011,9,1,C,91,7.3,0,C11,NA,NA,NA,G2170,Autumn
363,NA,2011-09-07,2011,9,1,C,89,6.4,0,C11,NA,NA,NA,G2138,Autumn
364,NA,2011-09-07,2011,9,1,C,73,3.8,0,C11,NA,NA,NA,G2077,Autumn
365,NA,2011-09-07,2011,9,1,C,98,9.1,0,C11,NA,NA,NA,G2205,Autumn
366,NA,2011-09-07,2011,9,1,C,94,7.8,0,C11,NA,NA,NA,G2118,Autumn
367,NA,2011-09-07,2011,9,1,C,78,4.5,0,C11,NA,NA,NA,G1955,Autumn
368,NA,2011-09-07,2011,9,1,C,94,7.2,0,C11,NA,NA,NA,G1865,Autumn
369,NA,2011-09-07,2011,9,1,C,84,5.6,0,C11,NA,NA,NA,G2140,Autumn
370,NA,2011-09-07,2011,9,1,C,90,7.3,0,C11,NA,NA,NA,G2069,Autumn
371,NA,2011-09-07,2011,9,1,C,82,5.5,0,C11,NA,NA,NA,G2097,Autumn
372,NA,2011-09-07,2011,9,1,C,88,6.7,0,C11,NA,NA,NA,G1856,Autumn
373,NA,2011-09-07,2011,9,1,C,81,5.0,0,C11,NA,NA,NA,G2211,Autumn
374,NA,2011-09-07,2011,9,1,C,98,8.6,0,C11,NA,NA,NA,G2220,Autumn
375,NA,2011-09-07,2011,9,1,C,87,5.4,0,C11,NA,NA,NA,G1974,Autumn
376,NA,2011-09-07,2011,9,1,C,85,5.6,0,C11,NA,NA,NA,G2112,Autumn
377,NA,2011-09-07,2011,9,1,C,86,6.1,0,C11,NA,NA,NA,G2165,Autumn
378,NA,2011-09-07,2011,9,1,C,106,10.9,0,C11,NA,NA,NA,G2209,Autumn
379,NA,2011-09-07,2011,9,1,C,82,5.1,0,C11,NA,NA,NA,G2127,Autumn
380,NA,2011-09-07,2011,9,1,C,88,6.4,0,C11,NA,NA,NA,G2168,Autumn
381,NA,2011-09-07,2011,9,1,C,78,7.4,0,C11,NA,NA,NA,G2151,Autumn
382,NA,2011-09-07,2011,9,1,C,87,5.6,0,C11,NA,NA,NA,G2082,Autumn
383,NA,2011-09-07,2011,9,1,C,94,8.5,0,C11,NA,NA,NA,G1908,Autumn
384,NA,2011-09-07,2011,9,1,C,79,4.7,0,C11,NA,NA,NA,G1905,Autumn
385,NA,2011-09-07,2011,9,1,C,91,7.5,0,C11,NA,NA,NA,G2121,Autumn
386,NA,2011-09-07,2011,9,1,C,89,6.6,0,C11,NA,NA,NA,G2148,Autumn
387,NA,2011-09-07,2011,9,1,C,84,5.4,0,C11,NA,NA,NA,G2105,Autumn
388,NA,2011-09-07,2011,9,1,C,92,8.3,0,C11,NA,NA,NA,G1763,Autumn
389,NA,2011-09-07,2011,9,1,C,90,6.9,0,C11,NA,NA,NA,G1940,Autumn
390,NA,2011-09-07,2011,9,1,C,83,5.3,0,C11,NA,NA,NA,G1942,Autumn
391,NA,2011-09-07,2011,9,1,C,88,6.3,0,C11,NA,NA,NA,G2185,Autumn
392,NA,2011-09-07,2011,9,1,C,96,9.2,0,C11,NA,NA,NA,G2199,Autumn
393,NA,2011-09-07,2011,9,1,C,94,8.2,0,C11,NA,NA,NA,G2200,Autumn
394,NA,2011-09-07,2011,9,1,C,96,8.4,0,C11,NA,NA,NA,G2206,Autumn
395,NA,2011-09-07,2011,9,1,C,82,5.0,0,C11,NA,NA,NA,G2039,Autumn
396,13269,2011-09-07,2011,9,1,C,346,455.0,4,C07,f,NA,NA,NA,Autumn
397,11671,2011-09-07,2011,9,2,C,165,41.0,1,C10,NA,NA,NA,NA,Autumn
398,NA,2011-09-07,2011,9,2,C,95,7.5,0,C11,NA,NA,NA,G2143,Autumn
399,NA,2011-09-07,2011,9,2,C,86,5.9,0,C11,NA,NA,NA,G2111,Autumn
400,NA,2011-09-07,2011,9,2,C,80,4.9,0,C11,NA,NA,NA,G2207,Autumn
401,NA,2011-09-07,2011,9,2,C,93,8.1,0,C11,NA,NA,NA,G2093,Autumn
402,NA,2011-09-07,2011,9,2,C,81,5.5,0,C11,NA,NA,NA,G1914,Autumn
403,NA,2011-09-07,2011,9,1,D,88,6.7,0,C11,NA,NA,NA,G1946,Autumn
404,NA,2011-09-07,2011,9,1,D,85,6.3,0,C11,NA,NA,NA,G2081,Autumn
405,NA,2011-09-07,2011,9,1,D,102,10.0,0,C11,NA,NA,NA,G2057,Autumn
406,NA,2011-09-07,2011,9,1,D,95,8.5,0,C11,NA,NA,NA,G2201,Autumn
407,NA,2011-09-07,2011,9,1,D,92,8.4,0,C11,NA,NA,NA,G2183,Autumn
408,NA,2011-09-07,2011,9,1,D,98,8.9,0,C11,NA,NA,NA,G1905,Autumn
409,NA,2011-09-07,2011,9,1,D,96,8.4,0,C11,NA,NA,NA,G2059,Autumn
410,NA,2011-09-07,2011,9,1,D,92,7.6,0,C11,NA,NA,NA,G2113,Autumn
411,NA,2011-09-07,2011,9,1,D,91,7.2,0,C11,NA,NA,NA,G2016,Autumn
412,NA,2011-09-07,2011,9,1,D,90,7.1,0,C11,NA,NA,NA,G2115,Autumn
413,NA,2011-09-07,2011,9,1,D,92,7.3,0,C11,NA,NA,NA,G1860,Autumn
414,NA,2011-09-07,2011,9,1,D,98,9.0,0,C11,NA,NA,NA,G1612,Autumn
415,NA,2011-09-07,2011,9,1,D,96,8.5,0,C11,NA,NA,NA,G1915,Autumn
416,NA,2011-09-07,2011,9,1,D,91,7.2,0,C11,NA,NA,NA,G1998,Autumn
417,NA,2011-09-07,2011,9,1,D,92,7.6,0,C11,NA,NA,NA,G1925,Autumn
418,NA,2011-09-07,2011,9,1,D,95,8.5,0,C11,NA,NA,NA,G2076,Autumn
419,NA,2011-09-07,2011,9,1,D,94,8.1,0,C11,NA,NA,NA,G2132,Autumn
420,NA,2011-09-07,2011,9,1,D,92,7.7,0,C11,NA,NA,NA,G2234,Autumn
421,NA,2011-09-07,2011,9,1,D,91,7.4,0,C11,NA,NA,NA,G1910,Autumn
422,NA,2011-09-07,2011,9,1,D,89,6.8,0,C11,NA,NA,NA,G1777,Autumn
423,NA,2011-09-07,2011,9,1,D,97,8.4,0,C11,NA,NA,NA,G2054,Autumn
424,11672,2011-09-07,2011,9,1,E,190,64.0,1,C10,NA,NA,NA,NA,Autumn
425,NA,2011-09-07,2011,9,1,E,94,7.5,0,C11,NA,NA,NA,G1917,Autumn
426,NA,2011-09-07,2011,9,1,E,82,5.3,0,C11,NA,NA,NA,G1976,Autumn
427,NA,2011-09-07,2011,9,1,E,87,6.4,0,C11,NA,NA,NA,G1807,Autumn
428,NA,2011-09-07,2011,9,1,E,99,8.7,0,C11,NA,NA,NA,G2236,Autumn
429,NA,2011-09-07,2011,9,1,E,91,7.2,0,C11,NA,NA,NA,G1958,Autumn
430,NA,2011-09-07,2011,9,1,E,94,8.7,0,C11,NA,NA,NA,G1922,Autumn
431,NA,2011-09-07,2011,9,1,E,89,6.8,0,C11,NA,NA,NA,G1929,Autumn
432,NA,2011-09-07,2011,9,1,E,101,10.6,0,C11,NA,NA,NA,G1799,Autumn
433,NA,2011-09-07,2011,9,1,E,94,8.1,0,C11,NA,NA,NA,G2169,Autumn
434,NA,2011-09-07,2011,9,1,E,92,7.6,0,C11,NA,NA,NA,G1889,Autumn
435,NA,2011-09-07,2011,9,1,E,100,10.3,0,C11,NA,NA,NA,G2095,Autumn
436,NA,2011-09-07,2011,9,1,E,99,9.4,0,C11,NA,NA,NA,G1880,Autumn
437,NA,2011-09-07,2011,9,1,E,94,8.0,0,C11,NA,NA,NA,G1602,Autumn
438,NA,2011-09-07,2011,9,1,E,94,8.5,0,C11,NA,NA,NA,G2119,Autumn
439,NA,2011-09-07,2011,9,1,E,97,8.9,0,C11,NA,NA,NA,G2072,Autumn
440,NA,2011-09-07,2011,9,1,E,92,7.6,0,C11,NA,NA,NA,G2136,Autumn
441,NA,2011-09-07,2011,9,1,E,87,6.2,0,C11,NA,NA,NA,G2114,Autumn
442,NA,2011-09-07,2011,9,1,E,85,5.6,0,C11,NA,NA,NA,G2192,Autumn
443,NA,2011-09-07,2011,9,1,E,84,5.5,0,C11,NA,NA,NA,G2137,Autumn
444,NA,2011-09-07,2011,9,1,E,93,7.7,0,C11,NA,NA,NA,G2133,Autumn
445,NA,2011-09-07,2011,9,1,E,82,5.6,0,C11,NA,NA,NA,G2238,Autumn
446,NA,2011-09-07,2011,9,1,E,92,7.7,0,C11,NA,NA,NA,G1938,Autumn
447,NA,2011-09-07,2011,9,1,E,91,7.4,0,C11,NA,NA,NA,G1978,Autumn
448,NA,2011-09-07,2011,9,1,E,89,7.2,0,C11,NA,NA,NA,G1626,Autumn
449,NA,2011-09-07,2011,9,1,E,90,6.8,0,C11,NA,NA,NA,G1975,Autumn
450,NA,2011-09-07,2011,9,1,E,86,6.4,0,C11,NA,NA,NA,G1897,Autumn
451,NA,2011-09-07,2011,9,1,E,87,6.3,0,C11,NA,NA,NA,G2177,Autumn
452,NA,2011-09-07,2011,9,1,E,89,6.8,0,C11,NA,NA,NA,G1972,Autumn
453,NA,2011-09-07,2011,9,2,E,92,7.7,0,C11,NA,NA,NA,G1840,Autumn
454,NA,2011-09-07,2011,9,2,E,94,8.1,0,C11,NA,NA,NA,G2055,Autumn
455,NA,2011-09-07,2011,9,2,E,102,10.1,0,C11,NA,NA,NA,G1789,Autumn
456,NA,2011-09-07,2011,9,2,E,90,7.0,0,C11,NA,NA,NA,G1951,Autumn
457,17775,2011-09-07,2011,9,1,2,395,681.0,7,C04,m,NA,NA,NA,Autumn
458,11698,2011-09-07,2011,9,1,2,230,116.0,1,C10,NA,NA,NA,NA,Autumn
459,11688,2011-09-07,2011,9,1,2,189,64.0,1,C10,NA,NA,NA,NA,Autumn
460,17247,2011-09-07,2011,9,1,2,193,63.0,1,C10,NA,NA,NA,NA,Autumn
461,NA,2011-09-07,2011,9,1,2,96,8.6,0,C11,NA,NA,NA,G2048,Autumn
462,NA,2011-09-07,2011,9,1,2,88,7.0,0,C11,NA,NA,NA,G2187,Autumn
463,NA,2011-09-07,2011,9,1,2,93,7.8,0,C11,NA,NA,NA,G2085,Autumn
464,11690,2011-09-07,2011,9,2,2,175,55.0,1,C10,NA,NA,NA,NA,Autumn
465,12891,2007-09-12,2007,9,1,1,124,17.0,1,C06,NA,NA,NA,NA,Autumn
466,12510,2012-06-26,2012,6,1,1,206,84.7,1,C11,NA,NA,NA,327,Spring
467,12516,2012-06-26,2012,6,1,1,169,46.1,1,C11,NA,1,NA,328,Spring
468,12542,2012-06-26,2012,6,1,1,156,38.1,1,C11,NA,1,NA,329,Spring
469,12534,2012-06-26,2012,6,1,1,192,72.7,1,C11,NA,1,NA,330,Spring
470,12539,2012-06-26,2012,6,1,1,161,43.4,1,C11,NA,NA,NA,331,Spring
471,12537,2012-06-26,2012,6,1,1,182,64.7,1,C11,NA,NA,NA,332,Spring
472,12505,2012-06-26,2012,6,1,1,157,37.4,1,C11,NA,NA,NA,333,Spring
473,11670,2012-06-26,2012,6,1,1,254,169.3,2,C10,NA,NA,NA,334,Spring
474,12525,2012-06-26,2012,6,1,1,165,46.4,1,C11,NA,NA,NA,335,Spring
475,12502,2012-06-26,2012,6,1,1,178,54.4,1,C11,NA,1,NA,336,Spring
476,12532,2012-06-26,2012,6,1,1,201,84.7,1,C11,NA,NA,NA,337,Spring
477,12501,2012-06-26,2012,6,1,1,177,53.9,1,C11,NA,1,NA,338,Spring
478,12508,2012-06-26,2012,6,1,1,152,34.8,1,C11,NA,1,NA,339,Spring
479,12503,2012-06-26,2012,6,1,1,145,28.9,1,C11,NA,1,NA,340,Spring
480,12509,2012-06-26,2012,6,1,1,159,38.8,1,C11,NA,1,NA,341,Spring
481,12507,2012-06-26,2012,6,1,1,153,36.9,1,C11,NA,1,NA,342,Spring
482,12500,2012-06-26,2012,6,1,1,145,29.2,1,C11,NA,1,NA,343,Spring
483,12529,2012-06-26,2012,6,2,1,162,43.0,1,C11,NA,1,NA,344,Spring
484,12520,2012-06-26,2012,6,2,1,188,67.7,1,C11,NA,1,NA,345,Spring
485,12528,2012-06-26,2012,6,2,1,196,76.2,1,C11,NA,NA,NA,346,Spring
486,12522,2012-06-26,2012,6,2,1,157,41.6,1,C11,NA,NA,NA,347,Spring
487,11675,2012-06-26,2012,6,1,B,218,101.4,2,C10,NA,NA,NA,348,Spring
488,12511,2012-06-26,2012,6,1,B,271,197.0,2,C10,NA,NA,NA,349,Spring
489,12523,2012-06-26,2012,6,1,B,172,49.1,1,C11,NA,NA,NA,350,Spring
490,11671,2012-06-26,2012,6,1,B,210,92.6,2,C10,NA,NA,NA,351,Spring
491,12514,2012-06-26,2012,6,1,B,180,64.0,1,C11,NA,1,NA,352,Spring
492,12527,2012-06-26,2012,6,1,B,170,50.2,1,C11,NA,1,NA,353,Spring
493,12526,2012-06-26,2012,6,1,B,170,44.5,1,C11,NA,1,NA,354,Spring
494,12519,2012-06-26,2012,6,1,B,203,90.0,1,C11,NA,NA,NA,355,Spring
495,12543,2012-06-26,2012,6,1,B,169,44.5,1,C11,NA,1,NA,356,Spring
496,12517,2012-06-26,2012,6,1,B,166,48.7,1,C11,NA,1,NA,357,Spring
497,12506,2012-06-26,2012,6,1,B,161,44.1,1,C11,NA,1,NA,358,Spring
498,12521,2012-06-26,2012,6,1,B,162,40.3,1,C11,NA,1,NA,359,Spring
499,12518,2012-06-26,2012,6,1,B,175,51.9,1,C11,NA,1,NA,360,Spring
500,12512,2012-06-26,2012,6,1,B,162,39.2,1,C11,NA,NA,NA,361,Spring
501,12513,2012-06-26,2012,6,1,B,165,43.7,1,C11,NA,NA,NA,362,Spring
502,12515,2012-06-26,2012,6,1,B,158,35.9,1,C11,NA,1,NA,363,Spring
503,11792,2012-06-26,2012,6,1,B,158,40.3,1,C11,NA,NA,NA,364,Spring
504,11774,2012-06-26,2012,6,1,B,147,32.4,1,C11,NA,1,NA,365,Spring
505,11796,2012-06-26,2012,6,1,B,160,38.5,1,C11,NA,NA,NA,366,Spring
506,11770,2012-06-26,2012,6,1,B,158,38.1,1,C11,NA,NA,NA,367,Spring
507,11798,2012-06-26,2012,6,1,B,159,42.7,1,C11,NA,NA,NA,368,Spring
508,11799,2012-06-26,2012,6,1,B,167,48.4,1,C11,NA,NA,NA,369,Spring
509,11795,2012-06-26,2012,6,1,B,157,38.9,1,C11,NA,NA,NA,370,Spring
510,11773,2012-06-26,2012,6,1,B,131,21.0,1,C11,NA,1,NA,371,Spring
511,11771,2012-06-26,2012,6,1,B,154,54.3,1,C11,NA,1,NA,372,Spring
512,11790,2012-06-26,2012,6,1,B,148,28.4,1,C11,NA,1,NA,373,Spring
513,11793,2012-06-26,2012,6,1,B,138,24.9,1,C11,NA,1,NA,374,Spring
514,11797,2012-06-26,2012,6,1,B,130,21.2,1,C11,NA,1,NA,375,Spring
515,11794,2012-06-26,2012,6,2,B,163,43.3,1,C11,NA,NA,NA,376,Spring
516,11783,2012-06-26,2012,6,2,B,181,58.6,1,C11,NA,1,NA,377,Spring
517,11787,2012-06-26,2012,6,2,B,134,25.0,1,C11,NA,1,NA,378,Spring
518,11791,2012-06-26,2012,6,2,B,139,25.6,1,C11,NA,NA,NA,379,Spring
519,11784,2012-06-26,2012,6,2,B,137,24.3,1,C11,NA,1,NA,380,Spring
520,11786,2012-06-26,2012,6,1,C,165,49.4,1,C11,NA,NA,NA,381,Spring
521,11788,2012-06-26,2012,6,1,C,194,77.6,1,C11,NA,NA,NA,382,Spring
522,11782,2012-06-26,2012,6,1,C,139,26.9,1,C11,NA,1,NA,383,Spring
523,11706,2012-06-26,2012,6,1,C,150,31.1,1,C11,NA,1,NA,384,Spring
524,11785,2012-06-26,2012,6,1,C,198,74.0,1,C11,NA,1,NA,385,Spring
525,11789,2012-06-26,2012,6,1,C,168,51.5,1,C11,NA,NA,NA,386,Spring
526,11780,2012-06-26,2012,6,1,C,149,32.8,1,C11,NA,1,NA,387,Spring
527,11728,2012-06-26,2012,6,1,C,165,46.4,1,C11,NA,NA,NA,388,Spring
528,11749,2012-06-26,2012,6,1,C,157,38.5,1,C11,NA,NA,NA,389,Spring
529,11705,2012-06-26,2012,6,1,C,182,59.4,1,C11,NA,NA,NA,390,Spring
530,11769,2012-06-26,2012,6,1,C,172,52.3,1,C11,NA,NA,NA,391,Spring
531,11759,2012-06-26,2012,6,1,C,183,60.7,1,C11,NA,1,NA,392,Spring
532,11748,2012-06-26,2012,6,1,C,150,31.1,1,C11,NA,1,NA,393,Spring
533,11704,2012-06-26,2012,6,1,C,151,32.2,1,C11,NA,NA,NA,394,Spring
534,11701,2012-06-26,2012,6,1,C,143,29.7,1,C11,NA,1,NA,395,Spring
535,11733,2012-06-26,2012,6,1,C,154,38.9,1,C11,NA,1,NA,396,Spring
536,11754,2012-06-26,2012,6,1,C,150,32.3,1,C11,NA,1,NA,397,Spring
537,11726,2012-06-26,2012,6,1,C,129,20.5,1,C11,NA,1,NA,398,Spring
538,11722,2012-06-26,2012,6,1,C,144,28.6,1,C11,NA,1,NA,399,Spring
539,11729,2012-06-26,2012,6,1,C,137,23.4,1,C11,NA,1,NA,400,Spring
540,11714,2012-06-26,2012,6,1,C,134,23.7,1,C11,NA,NA,NA,401,Spring
541,11708,2012-06-26,2012,6,1,C,131,22.4,1,C11,NA,1,NA,402,Spring
542,11725,2012-06-26,2012,6,1,C,158,40.3,1,C11,NA,1,NA,403,Spring
543,11720,2012-06-26,2012,6,1,C,132,22.4,1,C11,NA,1,NA,404,Spring
544,11727,2012-06-26,2012,6,1,C,130,19.6,1,C11,NA,NA,NA,405,Spring
545,11700,2012-06-26,2012,6,1,C,132,22.8,1,C11,NA,NA,NA,406,Spring
546,11721,2012-06-26,2012,6,1,C,128,19.9,1,C11,NA,1,NA,407,Spring
547,11718,2012-06-26,2012,6,1,C,135,24.2,1,C11,NA,1,NA,408,Spring
548,11709,2012-06-26,2012,6,1,C,135,25.1,1,C11,NA,1,NA,409,Spring
549,11707,2012-06-26,2012,6,1,C,141,26.5,1,C11,NA,NA,NA,410,Spring
550,11703,2012-06-26,2012,6,2,C,148,29.6,1,C11,NA,NA,NA,411,Spring
551,11730,2012-06-26,2012,6,1,D,152,35.4,1,C11,NA,1,NA,412,Spring
552,11735,2012-06-26,2012,6,1,D,155,35.5,1,C11,NA,1,NA,413,Spring
553,11732,2012-06-26,2012,6,1,D,164,46.6,1,C11,NA,1,NA,414,Spring
554,11745,2012-06-26,2012,6,1,D,181,59.8,1,C11,NA,1,NA,415,Spring
555,11737,2012-06-26,2012,6,1,D,150,32.6,1,C11,NA,1,NA,416,Spring
556,11723,2012-06-26,2012,6,1,D,166,47.5,1,C11,NA,1,NA,417,Spring
557,11717,2012-06-26,2012,6,1,D,141,28.2,1,C11,NA,NA,NA,418,Spring
558,11719,2012-06-26,2012,6,1,D,158,38.5,1,C11,NA,1,NA,419,Spring
559,11716,2012-06-26,2012,6,1,D,152,36.4,1,C11,NA,1,NA,420,Spring
560,11741,2012-06-26,2012,6,1,D,147,33.0,1,C11,NA,1,NA,421,Spring
561,11736,2012-06-26,2012,6,1,D,173,55.0,1,C11,NA,NA,NA,422,Spring
562,11738,2012-06-26,2012,6,1,D,166,48.0,1,C11,NA,1,NA,423,Spring
